,Item Name,Date,Price
371,Vegetable-Dambulla-Wholesale-Beans ,2015-05-08,95.0
372,Vegetable-Dambulla-Wholesale-Brinjal ,2015-05-08,30.0
373,Other-Dambulla-Wholesale-Coconut ,2015-05-11,47.0
374,Other-Dambulla-Wholesale-Dried Chillies (imp) ,2015-05-11,213.0
375,Other-Dambulla-Wholesale-Potatoes (local) ,2015-05-11,95.0
376,Other-Dambulla-Wholesale-Big Onions (imp) ,2015-05-11,98.0
377,Other-Dambulla-Wholesale-Red Onions (local) ,2015-05-11,73.0
378,Vegetable-Dambulla-Wholesale-Snake gourd ,2015-05-11,43.0
379,Vegetable-Dambulla-Wholesale-Brinjal ,2015-05-11,28.0
380,Vegetable-Dambulla-Wholesale-Tomatoes ,2015-05-11,43.0
381,Vegetable-Dambulla-Wholesale-Cabbage ,2015-05-11,30.0
382,Vegetable-Dambulla-Wholesale-Carrot ,2015-05-11,95.0
383,Vegetable-Dambulla-Wholesale-Beans ,2015-05-11,85.0
384,Vegetable-Dambulla-Wholesale-Pumpkin ,2015-05-11,16.0
385,Other-Dambulla-Wholesale-Red Onions (local) ,2015-05-12,73.0
386,Other-Dambulla-Wholesale-Coconut ,2015-05-12,48.0
387,Other-Dambulla-Wholesale-Dried Chillies (imp) ,2015-05-12,208.0
388,Other-Dambulla-Wholesale-Potatoes (local) ,2015-05-12,105.0
389,Other-Dambulla-Wholesale-Big Onions (imp) ,2015-05-12,115.0
390,Vegetable-Dambulla-Wholesale-Snake gourd ,2015-05-12,45.0
391,Vegetable-Dambulla-Wholesale-Beans ,2015-05-12,78.0
392,Vegetable-Dambulla-Wholesale-Brinjal ,2015-05-12,45.0
393,Vegetable-Dambulla-Wholesale-Tomatoes ,2015-05-12,38.0
394,Vegetable-Dambulla-Wholesale-Cabbage ,2015-05-12,38.0
395,Vegetable-Dambulla-Wholesale-Carrot ,2015-05-12,95.0
396,Vegetable-Dambulla-Wholesale-Pumpkin ,2015-05-12,14.0
397,Other-Dambulla-Wholesale-Red Onions (local) ,2015-05-13,68.0
398,Other-Dambulla-Wholesale-Dried Chillies (imp) ,2015-05-13,215.0
399,Other-Dambulla-Wholesale-Coconut ,2015-05-13,47.0
400,Other-Dambulla-Wholesale-Potatoes (local) ,2015-05-13,103.0
401,Other-Dambulla-Wholesale-Big Onions (imp) ,2015-05-13,94.0
402,Vegetable-Dambulla-Wholesale-Snake gourd ,2015-05-13,45.0
403,Vegetable-Dambulla-Wholesale-Carrot ,2015-05-13,83.0
404,Vegetable-Dambulla-Wholesale-Brinjal ,2015-05-13,48.0
405,Vegetable-Dambulla-Wholesale-Beans ,2015-05-13,80.0
406,Vegetable-Dambulla-Wholesale-Pumpkin ,2015-05-13,14.0
407,Vegetable-Dambulla-Wholesale-Tomatoes ,2015-05-13,45.0
408,Vegetable-Dambulla-Wholesale-Cabbage ,2015-05-13,30.0
409,Other-Dambulla-Wholesale-Coconut ,2015-05-14,47.0
410,Other-Dambulla-Wholesale-Dried Chillies (imp) ,2015-05-14,215.0
411,Other-Dambulla-Wholesale-Potatoes (local) ,2015-05-14,95.0
412,Other-Dambulla-Wholesale-Big Onions (imp) ,2015-05-14,94.0
413,Vegetable-Dambulla-Wholesale-Snake gourd ,2015-05-14,48.0
414,Other-Dambulla-Wholesale-Red Onions (local) ,2015-05-14,83.0
415,Vegetable-Dambulla-Wholesale-Brinjal ,2015-05-14,43.0
416,Vegetable-Dambulla-Wholesale-Tomatoes ,2015-05-14,38.0
417,Vegetable-Dambulla-Wholesale-Cabbage ,2015-05-14,33.0
418,Vegetable-Dambulla-Wholesale-Carrot ,2015-05-14,90.0
419,Vegetable-Dambulla-Wholesale-Beans ,2015-05-14,100.0
420,Vegetable-Dambulla-Wholesale-Pumpkin ,2015-05-14,14.0
421,Other-Dambulla-Wholesale-Red Onions (local) ,2015-05-15,63.0
422,Other-Dambulla-Wholesale-Coconut ,2015-05-15,48.0
423,Other-Dambulla-Wholesale-Dried Chillies (imp) ,2015-05-15,208.0
424,Other-Dambulla-Wholesale-Potatoes (local) ,2015-05-15,95.0
425,Other-Dambulla-Wholesale-Big Onions (imp) ,2015-05-15,94.0
426,Vegetable-Dambulla-Wholesale-Snake gourd ,2015-05-15,43.0
427,Vegetable-Dambulla-Wholesale-Carrot ,2015-05-15,88.0
428,Vegetable-Dambulla-Wholesale-Brinjal ,2015-05-15,43.0
429,Vegetable-Dambulla-Wholesale-Tomatoes ,2015-05-15,35.0
430,Vegetable-Dambulla-Wholesale-Cabbage ,2015-05-15,33.0
431,Vegetable-Dambulla-Wholesale-Beans ,2015-05-15,90.0
432,Vegetable-Dambulla-Wholesale-Pumpkin ,2015-05-15,14.0
433,Other-Dambulla-Wholesale-Red Onions (imp) ,2015-05-18,88.0
434,Other-Dambulla-Wholesale-Dried Chillies (imp) ,2015-05-18,215.0
435,Other-Dambulla-Wholesale-Potatoes (local) ,2015-05-18,95.0
436,Other-Dambulla-Wholesale-Coconut ,2015-05-18,49.0
437,Other-Dambulla-Wholesale-Big Onions (imp) ,2015-05-18,97.0
438,Other-Dambulla-Wholesale-Red Onions (local) ,2015-05-18,73.0
439,Vegetable-Dambulla-Wholesale-Cabbage ,2015-05-18,44.0
440,Vegetable-Dambulla-Wholesale-Pumpkin ,2015-05-18,13.0
441,Vegetable-Dambulla-Wholesale-Snake gourd ,2015-05-18,55.0
442,Vegetable-Dambulla-Wholesale-Beans ,2015-05-18,113.0
443,Vegetable-Dambulla-Wholesale-Carrot ,2015-05-18,115.0
444,Vegetable-Dambulla-Wholesale-Tomatoes ,2015-05-18,33.0
445,Vegetable-Dambulla-Wholesale-Brinjal ,2015-05-18,43.0
446,Other-Dambulla-Wholesale-Coconut ,2015-05-19,47.0
447,Other-Dambulla-Wholesale-Dried Chillies (imp) ,2015-05-19,213.0
448,Other-Dambulla-Wholesale-Potatoes (local) ,2015-05-19,98.0
449,Other-Dambulla-Wholesale-Big Onions (imp) ,2015-05-19,93.0
450,Other-Dambulla-Wholesale-Red Onions (local) ,2015-05-19,88.0
451,Other-Dambulla-Wholesale-Red Onions (imp) ,2015-05-19,95.0
452,Vegetable-Dambulla-Wholesale-Brinjal ,2015-05-19,43.0
453,Vegetable-Dambulla-Wholesale-Tomatoes ,2015-05-19,38.0
454,Vegetable-Dambulla-Wholesale-Cabbage ,2015-05-19,53.0
455,Vegetable-Dambulla-Wholesale-Carrot ,2015-05-19,140.0
456,Vegetable-Dambulla-Wholesale-Beans ,2015-05-19,128.0
457,Vegetable-Dambulla-Wholesale-Pumpkin ,2015-05-19,13.0
458,Vegetable-Dambulla-Wholesale-Snake gourd ,2015-05-19,53.0
459,Other-Dambulla-Wholesale-Red Onions (local) ,2015-05-20,83.0
460,Other-Dambulla-Wholesale-Coconut ,2015-05-20,47.0
461,Other-Dambulla-Wholesale-Dried Chillies (imp) ,2015-05-20,215.0
462,Other-Dambulla-Wholesale-Potatoes (local) ,2015-05-20,98.0
463,Other-Dambulla-Wholesale-Big Onions (imp) ,2015-05-20,89.0
464,Other-Dambulla-Wholesale-Red Onions (imp) ,2015-05-20,88.0
465,Vegetable-Dambulla-Wholesale-Snake gourd ,2015-05-20,63.0
466,Vegetable-Dambulla-Wholesale-Brinjal ,2015-05-20,33.0
467,Vegetable-Dambulla-Wholesale-Tomatoes ,2015-05-20,28.0
468,Vegetable-Dambulla-Wholesale-Cabbage ,2015-05-20,50.0
469,Vegetable-Dambulla-Wholesale-Carrot ,2015-05-20,138.0
470,Vegetable-Dambulla-Wholesale-Beans ,2015-05-20,125.0
471,Vegetable-Dambulla-Wholesale-Pumpkin ,2015-05-20,13.0
472,Other-Dambulla-Wholesale-Coconut ,2015-05-21,45.0
473,Other-Dambulla-Wholesale-Dried Chillies (imp) ,2015-05-21,215.0
474,Other-Dambulla-Wholesale-Potatoes (local) ,2015-05-21,103.0
475,Other-Dambulla-Wholesale-Big Onions (imp) ,2015-05-21,84.0
476,Other-Dambulla-Wholesale-Red Onions (imp) ,2015-05-21,95.0
477,Other-Dambulla-Wholesale-Red Onions (local) ,2015-05-21,78.0
478,Vegetable-Dambulla-Wholesale-Snake gourd ,2015-05-21,58.0
479,Vegetable-Dambulla-Wholesale-Pumpkin ,2015-05-21,13.0
480,Vegetable-Dambulla-Wholesale-Brinjal ,2015-05-21,40.0
481,Vegetable-Dambulla-Wholesale-Tomatoes ,2015-05-21,28.0
482,Vegetable-Dambulla-Wholesale-Cabbage ,2015-05-21,53.0
483,Vegetable-Dambulla-Wholesale-Carrot ,2015-05-21,165.0
484,Vegetable-Dambulla-Wholesale-Beans ,2015-05-21,125.0
485,Other-Dambulla-Wholesale-Coconut ,2015-05-22,47.0
486,Other-Dambulla-Wholesale-Potatoes (local) ,2015-05-22,103.0
487,Other-Dambulla-Wholesale-Big Onions (imp) ,2015-05-22,82.0
488,Other-Dambulla-Wholesale-Red Onions (imp) ,2015-05-22,95.0
489,Other-Dambulla-Wholesale-Red Onions (local) ,2015-05-22,70.0
490,Vegetable-Dambulla-Wholesale-Snake gourd ,2015-05-22,63.0
491,Other-Dambulla-Wholesale-Dried Chillies (imp) ,2015-05-22,215.0
492,Vegetable-Dambulla-Wholesale-Brinjal ,2015-05-22,33.0
493,Vegetable-Dambulla-Wholesale-Tomatoes ,2015-05-22,30.0
494,Vegetable-Dambulla-Wholesale-Cabbage ,2015-05-22,53.0
495,Vegetable-Dambulla-Wholesale-Carrot ,2015-05-22,170.0
496,Vegetable-Dambulla-Wholesale-Beans ,2015-05-22,105.0
497,Vegetable-Dambulla-Wholesale-Pumpkin ,2015-05-22,13.0
498,Other-Dambulla-Wholesale-Dried Chillies (imp) ,2015-05-25,218.0
499,Other-Dambulla-Wholesale-Potatoes (local) ,2015-05-25,108.0
500,Other-Dambulla-Wholesale-Big Onions (imp) ,2015-05-25,74.0
501,Other-Dambulla-Wholesale-Red Onions (local) ,2015-05-25,83.0
502,Vegetable-Dambulla-Wholesale-Snake gourd ,2015-05-25,68.0
503,Other-Dambulla-Wholesale-Coconut ,2015-05-25,43.0
504,Vegetable-Dambulla-Wholesale-Brinjal ,2015-05-25,38.0
505,Vegetable-Dambulla-Wholesale-Tomatoes ,2015-05-25,35.0
506,Vegetable-Dambulla-Wholesale-Cabbage ,2015-05-25,55.0
507,Vegetable-Dambulla-Wholesale-Carrot ,2015-05-25,145.0
508,Vegetable-Dambulla-Wholesale-Beans ,2015-05-25,135.0
509,Vegetable-Dambulla-Wholesale-Pumpkin ,2015-05-25,11.0
510,Other-Dambulla-Wholesale-Coconut ,2015-05-26,47.0
511,Other-Dambulla-Wholesale-Dried Chillies (imp) ,2015-05-26,218.0
512,Other-Dambulla-Wholesale-Potatoes (local) ,2015-05-26,108.0
513,Other-Dambulla-Wholesale-Big Onions (imp) ,2015-05-26,74.0
514,Other-Dambulla-Wholesale-Red Onions (imp) ,2015-05-26,105.0
515,Other-Dambulla-Wholesale-Red Onions (local) ,2015-05-26,93.0
516,Vegetable-Dambulla-Wholesale-Snake gourd ,2015-05-26,70.0
517,Vegetable-Dambulla-Wholesale-Tomatoes ,2015-05-26,58.0
518,Vegetable-Dambulla-Wholesale-Cabbage ,2015-05-26,60.0
519,Vegetable-Dambulla-Wholesale-Carrot ,2015-05-26,145.0
520,Vegetable-Dambulla-Wholesale-Beans ,2015-05-26,140.0
521,Vegetable-Dambulla-Wholesale-Brinjal ,2015-05-26,45.0
522,Other-Dambulla-Wholesale-Red Onions (local) ,2015-05-27,95.0
523,Other-Dambulla-Wholesale-Coconut ,2015-05-27,43.0
524,Other-Dambulla-Wholesale-Dried Chillies (imp) ,2015-05-27,218.0
525,Other-Dambulla-Wholesale-Potatoes (local) ,2015-05-27,108.0
526,Other-Dambulla-Wholesale-Red Onions (imp) ,2015-05-27,103.0
527,Vegetable-Dambulla-Wholesale-Snake gourd ,2015-05-27,58.0
528,Other-Dambulla-Wholesale-Big Onions (imp) ,2015-05-27,73.0
529,Vegetable-Dambulla-Wholesale-Brinjal ,2015-05-27,45.0
530,Vegetable-Dambulla-Wholesale-Beans ,2015-05-27,138.0
531,Vegetable-Dambulla-Wholesale-Carrot ,2015-05-27,145.0
532,Vegetable-Dambulla-Wholesale-Pumpkin ,2015-05-27,13.0
533,Vegetable-Dambulla-Wholesale-Tomatoes ,2015-05-27,25.0
534,Vegetable-Dambulla-Wholesale-Cabbage ,2015-05-27,55.0
535,Other-Dambulla-Wholesale-Red Onions (imp) ,2015-05-28,98.0
536,Other-Dambulla-Wholesale-Coconut ,2015-05-28,43.0
537,Other-Dambulla-Wholesale-Dried Chillies (imp) ,2015-05-28,218.0
538,Other-Dambulla-Wholesale-Potatoes (local) ,2015-05-28,108.0
539,Other-Dambulla-Wholesale-Big Onions (imp) ,2015-05-28,76.0
540,Other-Dambulla-Wholesale-Red Onions (local) ,2015-05-28,85.0
541,Vegetable-Dambulla-Wholesale-Snake gourd ,2015-05-28,58.0
542,Vegetable-Dambulla-Wholesale-Brinjal ,2015-05-28,45.0
543,Vegetable-Dambulla-Wholesale-Tomatoes ,2015-05-28,28.0
544,Vegetable-Dambulla-Wholesale-Cabbage ,2015-05-28,60.0
545,Vegetable-Dambulla-Wholesale-Carrot ,2015-05-28,150.0
546,Vegetable-Dambulla-Wholesale-Beans ,2015-05-28,143.0
547,Vegetable-Dambulla-Wholesale-Pumpkin ,2015-05-28,13.0
548,Other-Dambulla-Wholesale-Big Onions (imp) ,2015-05-29,83.0
549,Other-Dambulla-Wholesale-Potatoes (local) ,2015-05-29,108.0
550,Other-Dambulla-Wholesale-Coconut ,2015-05-29,41.0
551,Other-Dambulla-Wholesale-Red Onions (imp) ,2015-05-29,98.0
552,Other-Dambulla-Wholesale-Dried Chillies (imp) ,2015-05-29,218.0
553,Other-Dambulla-Wholesale-Red Onions (local) ,2015-05-29,85.0
554,Vegetable-Dambulla-Wholesale-Carrot ,2015-05-29,140.0
555,Vegetable-Dambulla-Wholesale-Pumpkin ,2015-05-29,13.0
556,Vegetable-Dambulla-Wholesale-Brinjal ,2015-05-29,48.0
557,Vegetable-Dambulla-Wholesale-Tomatoes ,2015-05-29,23.0
558,Vegetable-Dambulla-Wholesale-Cabbage ,2015-05-29,58.0
559,Vegetable-Dambulla-Wholesale-Beans ,2015-05-29,115.0
560,Vegetable-Dambulla-Wholesale-Snake gourd ,2015-05-29,68.0
561,Other-Dambulla-Wholesale-Red Onions (imp) ,2015-06-01,103.0
562,Other-Dambulla-Wholesale-Coconut ,2015-06-01,39.0
563,Other-Dambulla-Wholesale-Dried Chillies (imp) ,2015-06-01,218.0
564,Other-Dambulla-Wholesale-Potatoes (local) ,2015-06-01,108.0
565,Other-Dambulla-Wholesale-Big Onions (imp) ,2015-06-01,88.0
566,Other-Dambulla-Wholesale-Red Onions (local) ,2015-06-01,75.0
567,Vegetable-Dambulla-Wholesale-Carrot ,2015-06-01,163.0
568,Vegetable-Dambulla-Wholesale-Pumpkin ,2015-06-01,11.0
569,Vegetable-Dambulla-Wholesale-Brinjal ,2015-06-01,45.0
570,Vegetable-Dambulla-Wholesale-Tomatoes ,2015-06-01,28.0
571,Vegetable-Dambulla-Wholesale-Cabbage ,2015-06-01,63.0
572,Vegetable-Dambulla-Wholesale-Beans ,2015-06-01,135.0
573,Vegetable-Dambulla-Wholesale-Snake gourd ,2015-06-01,48.0
574,Other-Dambulla-Wholesale-Coconut ,2015-06-03,39.0
575,Other-Dambulla-Wholesale-Dried Chillies (imp) ,2015-06-03,218.0
576,Other-Dambulla-Wholesale-Potatoes (local) ,2015-06-03,108.0
577,Other-Dambulla-Wholesale-Big Onions (imp) ,2015-06-03,88.0
578,Other-Dambulla-Wholesale-Red Onions (imp) ,2015-06-03,105.0
579,Other-Dambulla-Wholesale-Red Onions (local) ,2015-06-03,88.0
580,Vegetable-Dambulla-Wholesale-Brinjal ,2015-06-03,45.0
581,Vegetable-Dambulla-Wholesale-Pumpkin ,2015-06-03,11.0
582,Vegetable-Dambulla-Wholesale-Tomatoes ,2015-06-03,18.0
583,Vegetable-Dambulla-Wholesale-Cabbage ,2015-06-03,75.0
584,Vegetable-Dambulla-Wholesale-Carrot ,2015-06-03,210.0
585,Vegetable-Dambulla-Wholesale-Beans ,2015-06-03,125.0
586,Vegetable-Dambulla-Wholesale-Snake gourd ,2015-06-03,55.0
587,Other-Dambulla-Wholesale-Red Onions (imp) ,2015-06-05,103.0
588,Other-Dambulla-Wholesale-Big Onions (imp) ,2015-06-05,88.0
589,Other-Dambulla-Wholesale-Coconut ,2015-06-05,39.0
590,Other-Dambulla-Wholesale-Red Onions (local) ,2015-06-05,83.0
591,Other-Dambulla-Wholesale-Dried Chillies (imp) ,2015-06-05,217.0
592,Vegetable-Dambulla-Wholesale-Snake gourd ,2015-06-05,68.0
593,Other-Dambulla-Wholesale-Potatoes (local) ,2015-06-05,105.0
594,Vegetable-Dambulla-Wholesale-Brinjal ,2015-06-05,43.0
595,Vegetable-Dambulla-Wholesale-Tomatoes ,2015-06-05,25.0
596,Vegetable-Dambulla-Wholesale-Cabbage ,2015-06-05,55.0
597,Vegetable-Dambulla-Wholesale-Pumpkin ,2015-06-05,13.0
598,Vegetable-Dambulla-Wholesale-Carrot ,2015-06-05,175.0
599,Vegetable-Dambulla-Wholesale-Beans ,2015-06-05,125.0
600,Other-Dambulla-Wholesale-Dried Chillies (imp) ,2015-06-08,218.0
601,Other-Dambulla-Wholesale-Potatoes (local) ,2015-06-08,113.0
602,Other-Dambulla-Wholesale-Big Onions (imp) ,2015-06-08,73.0
603,Other-Dambulla-Wholesale-Red Onions (imp) ,2015-06-08,95.0
604,Vegetable-Dambulla-Wholesale-Snake gourd ,2015-06-08,50.0
605,Other-Dambulla-Wholesale-Coconut ,2015-06-08,39.0
606,Vegetable-Dambulla-Wholesale-Brinjal ,2015-06-08,55.0
607,Vegetable-Dambulla-Wholesale-Tomatoes ,2015-06-08,38.0
608,Vegetable-Dambulla-Wholesale-Cabbage ,2015-06-08,65.0
609,Vegetable-Dambulla-Wholesale-Carrot ,2015-06-08,185.0
610,Vegetable-Dambulla-Wholesale-Beans ,2015-06-08,135.0
611,Vegetable-Dambulla-Wholesale-Pumpkin ,2015-06-08,14.0
612,Other-Dambulla-Wholesale-Coconut ,2015-06-09,43.0
613,Other-Dambulla-Wholesale-Dried Chillies (imp) ,2015-06-09,218.0
614,Other-Dambulla-Wholesale-Potatoes (local) ,2015-06-09,108.0
615,Other-Dambulla-Wholesale-Big Onions (imp) ,2015-06-09,80.0
616,Other-Dambulla-Wholesale-Red Onions (local) ,2015-06-09,95.0
617,Vegetable-Dambulla-Wholesale-Snake gourd ,2015-06-09,58.0
618,Vegetable-Dambulla-Wholesale-Pumpkin ,2015-06-09,11.0
619,Vegetable-Dambulla-Wholesale-Tomatoes ,2015-06-09,38.0
620,Vegetable-Dambulla-Wholesale-Cabbage ,2015-06-09,55.0
621,Vegetable-Dambulla-Wholesale-Carrot ,2015-06-09,160.0
622,Vegetable-Dambulla-Wholesale-Beans ,2015-06-09,125.0
623,Vegetable-Dambulla-Wholesale-Brinjal ,2015-06-09,55.0
624,Other-Dambulla-Wholesale-Coconut ,2015-06-10,39.0
625,Other-Dambulla-Wholesale-Dried Chillies (imp) ,2015-06-10,218.0
626,Other-Dambulla-Wholesale-Potatoes (local) ,2015-06-10,108.0
627,Other-Dambulla-Wholesale-Big Onions (imp) ,2015-06-10,78.0
628,Vegetable-Dambulla-Wholesale-Snake gourd ,2015-06-10,55.0
629,Vegetable-Dambulla-Wholesale-Tomatoes ,2015-06-10,30.0
630,Vegetable-Dambulla-Wholesale-Brinjal ,2015-06-10,53.0
631,Vegetable-Dambulla-Wholesale-Cabbage ,2015-06-10,53.0
632,Vegetable-Dambulla-Wholesale-Carrot ,2015-06-10,178.0
633,Vegetable-Dambulla-Wholesale-Beans ,2015-06-10,135.0
634,Vegetable-Dambulla-Wholesale-Pumpkin ,2015-06-10,10.0
635,Other-Dambulla-Wholesale-Coconut ,2015-06-11,38.0
636,Other-Dambulla-Wholesale-Dried Chillies (imp) ,2015-06-11,218.0
637,Other-Dambulla-Wholesale-Big Onions (imp) ,2015-06-11,78.0
638,Other-Dambulla-Wholesale-Red Onions (imp) ,2015-06-11,128.0
639,Other-Dambulla-Wholesale-Red Onions (local) ,2015-06-11,125.0
640,Vegetable-Dambulla-Wholesale-Snake gourd ,2015-06-11,48.0
641,Other-Dambulla-Wholesale-Potatoes (local) ,2015-06-11,103.0
642,Vegetable-Dambulla-Wholesale-Brinjal ,2015-06-11,55.0
643,Vegetable-Dambulla-Wholesale-Tomatoes ,2015-06-11,38.0
644,Vegetable-Dambulla-Wholesale-Cabbage ,2015-06-11,60.0
645,Vegetable-Dambulla-Wholesale-Carrot ,2015-06-11,175.0
646,Vegetable-Dambulla-Wholesale-Beans ,2015-06-11,170.0
647,Vegetable-Dambulla-Wholesale-Pumpkin ,2015-06-11,11.0
648,Other-Dambulla-Wholesale-Dried Chillies (imp) ,2015-06-12,218.0
649,Other-Dambulla-Wholesale-Potatoes (local) ,2015-06-12,108.0
650,Other-Dambulla-Wholesale-Big Onions (imp) ,2015-06-12,77.0
651,Other-Dambulla-Wholesale-Red Onions (imp) ,2015-06-12,125.0
652,Other-Dambulla-Wholesale-Red Onions (local) ,2015-06-12,115.0
653,Vegetable-Dambulla-Wholesale-Snake gourd ,2015-06-12,48.0
654,Vegetable-Dambulla-Wholesale-Tomatoes ,2015-06-12,40.0
655,Vegetable-Dambulla-Wholesale-Brinjal ,2015-06-12,53.0
656,Vegetable-Dambulla-Wholesale-Cabbage ,2015-06-12,70.0
657,Vegetable-Dambulla-Wholesale-Carrot ,2015-06-12,210.0
658,Vegetable-Dambulla-Wholesale-Beans ,2015-06-12,160.0
659,Other-Dambulla-Wholesale-Coconut ,2015-06-12,38.0
660,Vegetable-Dambulla-Wholesale-Pumpkin ,2015-06-12,13.0
661,Other-Dambulla-Wholesale-Potatoes (local) ,2015-06-15,123.0
662,Vegetable-Dambulla-Wholesale-Tomatoes ,2015-06-15,40.0
663,Other-Dambulla-Wholesale-Coconut ,2015-06-15,39.0
664,Other-Dambulla-Wholesale-Big Onions (imp) ,2015-06-15,82.0
665,Other-Dambulla-Wholesale-Dried Chillies (imp) ,2015-06-15,218.0
666,Other-Dambulla-Wholesale-Red Onions (local) ,2015-06-15,110.0
667,Vegetable-Dambulla-Wholesale-Carrot ,2015-06-15,213.0
668,Vegetable-Dambulla-Wholesale-Pumpkin ,2015-06-15,14.0
669,Vegetable-Dambulla-Wholesale-Beans ,2015-06-15,185.0
670,Vegetable-Dambulla-Wholesale-Snake gourd ,2015-06-15,53.0
671,Vegetable-Dambulla-Wholesale-Cabbage ,2015-06-15,55.0
672,Vegetable-Dambulla-Wholesale-Brinjal ,2015-06-15,53.0
673,Other-Dambulla-Wholesale-Dried Chillies (imp) ,2015-06-16,230.0
674,Other-Dambulla-Wholesale-Potatoes (local) ,2015-06-16,120.0
675,Other-Dambulla-Wholesale-Big Onions (imp) ,2015-06-16,83.0
676,Other-Dambulla-Wholesale-Red Onions (imp) ,2015-06-16,110.0
677,Other-Dambulla-Wholesale-Red Onions (local) ,2015-06-16,110.0
678,Vegetable-Dambulla-Wholesale-Snake gourd ,2015-06-16,55.0
679,Other-Dambulla-Wholesale-Coconut ,2015-06-16,39.0
680,Vegetable-Dambulla-Wholesale-Brinjal ,2015-06-16,45.0
681,Vegetable-Dambulla-Wholesale-Tomatoes ,2015-06-16,43.0
682,Vegetable-Dambulla-Wholesale-Cabbage ,2015-06-16,50.0
683,Vegetable-Dambulla-Wholesale-Carrot ,2015-06-16,200.0
684,Vegetable-Dambulla-Wholesale-Beans ,2015-06-16,170.0
685,Vegetable-Dambulla-Wholesale-Pumpkin ,2015-06-16,15.0
686,Other-Dambulla-Wholesale-Coconut ,2015-06-17,40.0
687,Other-Dambulla-Wholesale-Dried Chillies (imp) ,2015-06-17,225.0
688,Other-Dambulla-Wholesale-Potatoes (local) ,2015-06-17,125.0
689,Other-Dambulla-Wholesale-Big Onions (imp) ,2015-06-17,81.0
690,Other-Dambulla-Wholesale-Red Onions (imp) ,2015-06-17,115.0
691,Other-Dambulla-Wholesale-Red Onions (local) ,2015-06-17,105.0
692,Vegetable-Dambulla-Wholesale-Brinjal ,2015-06-17,50.0
693,Vegetable-Dambulla-Wholesale-Pumpkin ,2015-06-17,13.0
694,Vegetable-Dambulla-Wholesale-Tomatoes ,2015-06-17,38.0
695,Vegetable-Dambulla-Wholesale-Carrot ,2015-06-17,190.0
696,Vegetable-Dambulla-Wholesale-Beans ,2015-06-17,175.0
697,Vegetable-Dambulla-Wholesale-Snake gourd ,2015-06-17,45.0
698,Vegetable-Dambulla-Wholesale-Cabbage ,2015-06-17,55.0
699,Other-Dambulla-Wholesale-Big Onions (imp) ,2015-06-18,82.0
700,Other-Dambulla-Wholesale-Potatoes (local) ,2015-06-18,130.0
701,Vegetable-Dambulla-Wholesale-Carrot ,2015-06-18,205.0
702,Other-Dambulla-Wholesale-Coconut ,2015-06-18,38.0
703,Other-Dambulla-Wholesale-Red Onions (imp) ,2015-06-18,118.0
704,Other-Dambulla-Wholesale-Dried Chillies (imp) ,2015-06-18,224.0
705,Other-Dambulla-Wholesale-Red Onions (local) ,2015-06-18,95.0
706,Vegetable-Dambulla-Wholesale-Beans ,2015-06-18,155.0
707,Vegetable-Dambulla-Wholesale-Pumpkin ,2015-06-18,13.0
708,Vegetable-Dambulla-Wholesale-Brinjal ,2015-06-18,43.0
709,Vegetable-Dambulla-Wholesale-Tomatoes ,2015-06-18,40.0
710,Vegetable-Dambulla-Wholesale-Cabbage ,2015-06-18,48.0
711,Vegetable-Dambulla-Wholesale-Snake gourd ,2015-06-18,48.0
712,Other-Dambulla-Wholesale-Coconut ,2015-06-19,38.0
713,Other-Dambulla-Wholesale-Dried Chillies (imp) ,2015-06-19,218.0
714,Other-Dambulla-Wholesale-Potatoes (local) ,2015-06-19,133.0
715,Other-Dambulla-Wholesale-Big Onions (imp) ,2015-06-19,83.0
716,Other-Dambulla-Wholesale-Red Onions (imp) ,2015-06-19,115.0
717,Other-Dambulla-Wholesale-Red Onions (local) ,2015-06-19,115.0
718,Vegetable-Dambulla-Wholesale-Snake gourd ,2015-06-19,43.0
719,Vegetable-Dambulla-Wholesale-Brinjal ,2015-06-19,45.0
720,Vegetable-Dambulla-Wholesale-Tomatoes ,2015-06-19,43.0
721,Vegetable-Dambulla-Wholesale-Cabbage ,2015-06-19,45.0
722,Vegetable-Dambulla-Wholesale-Carrot ,2015-06-19,205.0
723,Vegetable-Dambulla-Wholesale-Beans ,2015-06-19,190.0
724,Vegetable-Dambulla-Wholesale-Pumpkin ,2015-06-19,14.0
725,Other-Dambulla-Wholesale-Red Onions (local) ,2015-06-22,110.0
726,Other-Dambulla-Wholesale-Dried Chillies (imp) ,2015-06-22,225.0
727,Other-Dambulla-Wholesale-Potatoes (local) ,2015-06-22,118.0
728,Other-Dambulla-Wholesale-Big Onions (imp) ,2015-06-22,85.0
729,Other-Dambulla-Wholesale-Red Onions (imp) ,2015-06-22,113.0
730,Other-Dambulla-Wholesale-Coconut ,2015-06-22,37.0
731,Vegetable-Dambulla-Wholesale-Snake gourd ,2015-06-22,43.0
732,Vegetable-Dambulla-Wholesale-Brinjal ,2015-06-22,28.0
733,Vegetable-Dambulla-Wholesale-Tomatoes ,2015-06-22,48.0
734,Vegetable-Dambulla-Wholesale-Cabbage ,2015-06-22,40.0
735,Vegetable-Dambulla-Wholesale-Carrot ,2015-06-22,190.0
736,Vegetable-Dambulla-Wholesale-Beans ,2015-06-22,185.0
737,Vegetable-Dambulla-Wholesale-Pumpkin ,2015-06-22,13.0
